Alliance,Carrier,Origin,Destination,Equip,seats_f,start_date,end_date,days_flying
non_aligned,EK,DXB,NBO,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,NBO,773,12,2014-12-11,2015-03-28,107
non_aligned,EK,DXB,NCE,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,NCL,77W,8,2014-12-26,2015-03-28,92
non_aligned,EK,DXB,NRT,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,ORD,77L,8,2015-01-01,2015-03-07,65
non_aligned,EK,DXB,OSL,77W,8,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,PEK,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,PEK,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,PER,77L,8,2014-12-23,2015-03-28,95
non_aligned,EK,DXB,PER,77W,8,2014-12-01,2015-10-24,327
non_aligned,EK,DXB,PER,77W,8,2014-12-01,2015-10-24,327
non_aligned,EK,DXB,PEW,332,12,2014-12-02,2015-03-28,116
non_aligned,EK,DXB,PRG,77W,8,2015-01-01,2015-03-28,86
non_aligned,EK,DXB,PVG,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,PVG,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,RUH,77W,8,2015-01-03,2015-03-28,84
non_aligned,EK,DXB,RUH,77W,8,2015-01-10,2015-03-28,77
non_aligned,EK,DXB,SEA,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,SEZ,332,12,2015-01-01,2015-03-28,86
non_aligned,EK,DXB,SEZ,77L,8,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,SEZ,77L,8,2015-02-03,2015-03-26,51
non_aligned,EK,DXB,SFO,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,SGN,343,12,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,SIN,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,SIN,773,12,2014-12-21,2015-03-28,97
non_aligned,EK,DXB,SIN,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,SIN,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,SKT,332,12,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,SYD,388,14,2014-12-01,2015-04-03,123
non_aligned,EK,DXB,SYD,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,DXB,TPE,77W,8,2014-12-01,2015-05-31,181
non_aligned,EK,DXB,TRV,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,TRV,332,12,2014-12-03,2015-03-28,115
non_aligned,EK,DXB,TUN,773,12,2014-12-20,2015-03-28,98
non_aligned,EK,DXB,VCE,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,VIE,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,VIE,77W,8,2015-01-01,2015-03-28,86
non_aligned,EK,DXB,YYZ,388,14,2014-12-01,2015-03-06,95
non_aligned,EK,DXB,ZRH,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,ZRH,77W,8,2014-12-23,2015-03-28,95
non_aligned,EK,EBB,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,EBL,DXB,332,12,2014-12-02,2015-03-24,112
non_aligned,EK,EBL,DXB,332,12,2014-12-04,2015-03-26,112
non_aligned,EK,EBL,DXB,332,12,2014-12-06,2015-03-28,112
non_aligned,EK,EBL,DXB,332,12,2014-12-07,2015-03-22,105
non_aligned,EK,EZE,GIG,77L,8,2015-02-21,2015-10-16,237
non_aligned,EK,FCO,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,FCO,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,FCO,DXB,773,12,2015-01-07,2015-03-28,80
non_aligned,EK,FRA,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,FRA,DXB,77W,8,2014-12-28,2015-03-28,90
non_aligned,EK,FRA,DXB,77W,8,2014-12-30,2015-03-28,88
non_aligned,EK,GIG,DXB,77L,8,2015-02-22,2015-10-17,237
non_aligned,EK,GIG,EZE,77L,8,2015-02-22,2015-10-16,236
non_aligned,EK,GLA,DXB,77W,8,2014-12-09,2015-03-28,109
non_aligned,EK,GLA,DXB,77W,8,2015-01-03,2015-03-28,84
non_aligned,EK,GRU,DXB,77W,8,2015-02-22,2015-10-17,237
non_aligned,EK,GVA,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,HAM,DXB,77W,8,2014-12-19,2015-03-28,99
non_aligned,EK,HAM,DXB,77W,8,2015-01-04,2015-03-28,83
non_aligned,EK,HKG,BKK,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,HKG,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,HKG,DXB,388,14,2014-12-01,2015-03-29,118
non_aligned,EK,HKG,DXB,77W,8,2014-12-02,2015-03-25,113
non_aligned,EK,HKG,DXB,77W,8,2015-02-14,2015-03-29,43
non_aligned,EK,HKT,DXB,77W,8,2015-02-18,2015-03-29,39
non_aligned,EK,HND,DXB,77L,8,2014-12-01,2015-03-29,118
non_aligned,EK,HRE,LUN,343,12,2014-12-01,2015-03-28,117
non_aligned,EK,HYD,DXB,772,12,2014-12-01,2015-03-28,117
non_aligned,EK,HYD,DXB,77L,8,2014-12-17,2015-03-27,100
non_aligned,EK,HYD,DXB,77W,8,2014-12-20,2015-03-28,98
non_aligned,EK,HYD,DXB,77W,8,2015-01-17,2015-03-29,71
non_aligned,EK,IAD,DXB,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,IAH,DXB,388,14,2014-12-04,2015-03-06,92
non_aligned,EK,ICN,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,IKA,DXB,77W,8,2015-02-01,2015-03-21,48
non_aligned,EK,IKA,DXB,77W,8,2015-02-04,2015-03-21,45
non_aligned,EK,ISB,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,ISB,DXB,77W,8,2015-01-04,2015-03-29,84
non_aligned,EK,IST,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,IST,DXB,77W,8,2014-12-02,2015-03-28,116
non_aligned,EK,JED,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,JED,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,JED,DXB,388,14,2014-12-04,2015-03-27,113
non_aligned,EK,JFK,DXB,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,JFK,DXB,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,JFK,MXP,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,JNB,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,JNB,DXB,77W,8,2014-12-01,2015-10-24,327
non_aligned,EK,JNB,DXB,77W,8,2014-12-10,2015-03-28,108
non_aligned,EK,JNB,DXB,77W,8,2015-01-05,2015-10-24,292
non_aligned,EK,KHI,DXB,332,12,2014-12-01,2015-03-29,118
non_aligned,EK,KHI,DXB,77W,8,2015-01-15,2015-03-28,72
non_aligned,EK,KHI,DXB,77W,8,2015-01-19,2015-03-27,67
non_aligned,EK,KHI,DXB,77W,8,2015-01-31,2015-03-28,56
non_aligned,EK,KHI,DXB,77W,8,2015-02-06,2015-03-28,50
non_aligned,EK,KHI,DXB,77W,8,2015-02-13,2015-03-27,42
non_aligned,EK,KHI,DXB,77W,8,2015-02-15,2015-03-28,41
non_aligned,EK,KHI,DXB,77W,8,2015-02-19,2015-03-28,37
non_aligned,EK,KIX,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,KRT,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,KUL,DXB,388,14,2015-02-01,2015-03-28,55
non_aligned,EK,KUL,DXB,773,12,2015-01-01,2015-03-29,87
non_aligned,EK,KUL,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,KUL,DXB,77W,8,2014-12-01,2015-04-04,124
non_aligned,EK,KUL,MEL,77W,8,2014-12-01,2015-04-03,123
non_aligned,EK,KWI,DXB,332,12,2015-01-18,2015-03-27,68
non_aligned,EK,KWI,DXB,388,14,2014-12-01,2015-10-24,327
non_aligned,EK,KWI,DXB,773,12,2015-02-07,2015-03-28,49
non_aligned,EK,KWI,DXB,77W,8,2015-01-15,2015-03-26,70
non_aligned,EK,KWI,DXB,77W,8,2015-01-16,2015-03-28,71
non_aligned,EK,KWI,DXB,77W,8,2015-01-22,2015-03-06,43
non_aligned,EK,KWI,DXB,77W,8,2015-02-04,2015-03-25,49
non_aligned,EK,KWI,DXB,77W,8,2015-02-06,2015-03-28,50
non_aligned,EK,KWI,DXB,77W,8,2015-02-14,2015-03-28,42
non_aligned,EK,KWI,DXB,77W,8,2015-02-23,2015-03-28,33
non_aligned,EK,LAD,DXB,77W,8,2014-12-16,2015-03-28,102
non_aligned,EK,LAX,DXB,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,LCA,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,LCA,MLA,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,LED,DXB,332,12,2015-02-01,2015-03-28,55
non_aligned,EK,LGW,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,LGW,DXB,77W,8,2014-12-10,2015-03-28,108
non_aligned,EK,LGW,DXB,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,LHE,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,LHE,DXB,77W,8,2015-02-02,2015-03-29,55
non_aligned,EK,LHR,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,LHR,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,LHR,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,LHR,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,LHR,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,LIS,DXB,77W,8,2014-12-31,2015-03-28,87
non_aligned,EK,LOS,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,LOS,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,LUN,DXB,343,12,2014-12-01,2015-03-28,117
non_aligned,EK,LUN,HRE,343,12,2014-12-01,2015-10-24,327
non_aligned,EK,MAA,DXB,772,12,2014-12-02,2015-03-28,116
non_aligned,EK,MAA,DXB,773,12,2014-12-01,2015-03-29,118
non_aligned,EK,MAA,DXB,773,12,2014-12-11,2015-03-28,107
non_aligned,EK,MAA,DXB,77W,8,2014-12-01,2015-03-27,116
non_aligned,EK,MAD,DXB,77W,8,2014-12-24,2015-03-28,94
non_aligned,EK,MAD,DXB,77W,8,2014-12-30,2015-03-28,88
non_aligned,EK,MAN,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,MAN,DXB,77W,8,2015-01-07,2015-03-28,80
non_aligned,EK,MAN,DXB,77W,8,2015-02-10,2015-03-28,46
non_aligned,EK,MCT,DXB,332,12,2014-12-20,2015-03-28,98
non_aligned,EK,MCT,DXB,332,12,2015-02-03,2015-03-27,52
non_aligned,EK,MCT,DXB,332,12,2015-02-03,2015-03-27,52
non_aligned,EK,MCT,DXB,332,12,2015-02-04,2015-03-28,52
non_aligned,EK,MCT,DXB,332,12,2015-02-07,2015-03-28,49
non_aligned,EK,MED,DXB,332,12,2015-01-31,2015-03-28,56
non_aligned,EK,MED,DXB,332,12,2015-02-01,2015-03-27,54
non_aligned,EK,MEL,AKL,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,MEL,DXB,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,MEL,KUL,77W,8,2014-12-01,2015-04-04,124
non_aligned,EK,MEL,SIN,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,MLA,LCA,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,MLE,DXB,773,12,2014-12-01,2015-03-28,117
non_aligned,EK,MLE,DXB,77W,8,2014-12-19,2015-03-27,98
non_aligned,EK,MLE,DXB,77W,8,2015-01-09,2015-03-28,78
non_aligned,EK,MNL,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,MNL,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,MNL,DXB,77W,8,2014-12-27,2015-03-29,92
non_aligned,EK,MRU,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,MRU,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,MUC,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,MUC,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,MXP,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,MXP,DXB,77W,8,2014-12-01,2015-03-08,97
non_aligned,EK,MXP,DXB,77W,8,2014-12-28,2015-03-28,90
non_aligned,EK,MXP,JFK,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,NBO,DXB,332,12,2014-12-01,2015-10-24,327
non_aligned,EK,NBO,DXB,773,12,2014-12-11,2015-03-28,107
non_aligned,EK,NCE,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,NCL,DXB,77W,8,2014-12-26,2015-03-28,92
non_aligned,EK,NRT,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,NRT,DXB,77W,8,2014-12-02,2015-03-25,113
non_aligned,EK,ORD,DXB,77L,8,2015-01-01,2015-03-07,65
non_aligned,EK,OSL,DXB,77W,8,2015-02-01,2015-03-28,55
non_aligned,EK,PEK,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,PEK,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,PER,DXB,77L,8,2014-12-24,2015-03-29,95
non_aligned,EK,PER,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,PER,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,PEW,DXB,332,12,2014-12-02,2015-03-28,116
non_aligned,EK,PRG,DXB,77W,8,2015-01-01,2015-03-28,86
non_aligned,EK,PVG,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,PVG,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,RUH,DXB,77W,8,2015-01-03,2015-03-28,84
non_aligned,EK,RUH,DXB,77W,8,2015-01-10,2015-03-28,77
non_aligned,EK,SEA,DXB,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,SEZ,DXB,332,12,2015-01-01,2015-03-28,86
non_aligned,EK,SEZ,DXB,77L,8,2015-02-01,2015-03-28,55
non_aligned,EK,SEZ,DXB,77L,8,2015-02-03,2015-03-26,51
non_aligned,EK,SFO,DXB,388,14,2014-12-02,2015-03-07,95
non_aligned,EK,SGN,DXB,343,12,2015-02-02,2015-03-29,55
non_aligned,EK,SIN,BNE,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,SIN,CMB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,SIN,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,SIN,DXB,773,12,2014-12-22,2015-03-29,97
non_aligned,EK,SIN,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,SIN,DXB,77W,8,2014-12-01,2015-03-30,119
non_aligned,EK,SIN,MEL,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,SKT,DXB,332,12,2015-02-01,2015-03-28,55
non_aligned,EK,SYD,AKL,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,SYD,BKK,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,SYD,CHC,77W,8,2014-12-01,2015-04-04,124
non_aligned,EK,SYD,DXB,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,SYD,DXB,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,TPE,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,TRV,DXB,332,12,2014-12-01,2015-03-29,118
non_aligned,EK,TRV,DXB,332,12,2014-12-03,2015-03-28,115
non_aligned,EK,TUN,DXB,773,12,2014-12-20,2015-03-28,98
non_aligned,EK,VCE,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,VIE,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,VIE,DXB,77W,8,2015-01-01,2015-03-28,86
non_aligned,EK,YYZ,DXB,388,14,2014-12-01,2015-03-06,95
non_aligned,EK,ZRH,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,ZRH,DXB,77W,8,2014-12-23,2015-03-28,95
non_aligned,EY,AUH,BAH,345,12,2015-01-02,2015-03-27,84
non_aligned,EY,AUH,BAH,345,12,2015-01-03,2015-03-28,84
non_aligned,EY,AUH,CMN,333,8,2014-12-21,2015-03-28,97
non_aligned,EY,AUH,FRA,346,12,2015-01-21,2015-03-01,39
non_aligned,EY,AUH,GVA,333,8,2014-12-21,2015-03-28,97
non_aligned,EY,AUH,ICN,345,12,2014-12-31,2015-03-28,87
non_aligned,EY,AUH,IST,345,12,2015-01-13,2015-03-28,74
non_aligned,EY,AUH,LHR,388,10,2015-01-16,2015-03-07,50
non_aligned,EY,AUH,MUC,333,8,2014-12-26,2015-03-27,91
non_aligned,EY,AUH,MUC,333,8,2015-01-08,2015-03-28,79
non_aligned,EY,AUH,NRT,345,12,2015-02-01,2015-03-28,55
non_aligned,EY,AUH,SYD,346,12,2014-12-16,2015-03-28,102
non_aligned,EY,AUH,ZRH,333,8,2014-12-01,2015-03-26,115
non_aligned,EY,AUH,ZRH,333,8,2014-12-03,2015-03-28,115
non_aligned,EY,BAH,AUH,345,12,2015-01-02,2015-03-28,85
non_aligned,EY,CMN,AUH,333,8,2014-12-01,2015-03-28,117
non_aligned,EY,CMN,AUH,333,8,2014-12-21,2015-03-26,95
non_aligned,EY,DUS,AUH,333,8,2015-02-17,2015-03-24,35
non_aligned,EY,FRA,AUH,346,12,2015-01-21,2015-03-01,39
non_aligned,EY,FRA,AUH,346,12,2015-01-27,2015-03-24,56
non_aligned,EY,GVA,AUH,333,8,2014-12-21,2015-03-28,97
non_aligned,EY,ICN,AUH,345,12,2015-01-02,2015-03-28,85
non_aligned,EY,IST,AUH,345,12,2015-01-13,2015-03-28,74
non_aligned,EY,LHR,AUH,388,10,2015-01-16,2015-03-07,50
non_aligned,EY,LHR,AUH,388,10,2015-01-20,2015-03-24,63
non_aligned,EY,LHR,AUH,388,10,2015-01-21,2015-03-25,63
non_aligned,EY,MUC,AUH,333,8,2014-12-26,2015-03-27,91
non_aligned,EY,MUC,AUH,333,8,2015-01-08,2015-03-28,79
non_aligned,EY,NRT,AUH,345,12,2015-02-01,2015-03-28,55
non_aligned,EY,ZRH,AUH,333,8,2014-12-01,2015-03-26,115
non_aligned,EY,ZRH,AUH,333,8,2014-12-02,2015-03-24,112
non_aligned,EY,ZRH,AUH,333,8,2014-12-03,2015-03-28,115
non_aligned,LY,EWR,TLV,772,12,2015-01-10,2015-03-07,56
non_aligned,LY,EWR,TLV,772,12,2015-01-18,2015-03-05,46
non_aligned,LY,HKG,TLV,772,12,2014-12-04,2015-03-19,105
non_aligned,LY,HKG,TLV,772,12,2014-12-07,2015-03-22,105
non_aligned,LY,JFK,TLV,744,8,2014-12-04,2015-03-05,91
non_aligned,LY,JFK,TLV,744,8,2015-01-18,2015-03-01,42
non_aligned,LY,JFK,TLV,744,8,2015-01-19,2015-03-07,47
non_aligned,LY,LAX,TLV,772,12,2015-01-22,2015-03-05,42
non_aligned,LY,TLV,BKK,744,8,2015-01-12,2015-03-18,65
non_aligned,LY,TLV,EWR,772,12,2015-01-16,2015-03-06,49
non_aligned,LY,TLV,JFK,744,8,2014-12-01,2015-03-06,95
non_aligned,LY,TLV,JFK,744,8,2015-01-18,2015-03-01,42
non_aligned,LY,TLV,LAX,772,12,2015-01-22,2015-03-05,42
oneworld,AA,BOS,MIA,32B,10,2015-01-26,2015-03-04,37
oneworld,AA,DFW,LAS,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,DFW,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,DFW,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,DFW,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,DFW,MCO,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,DFW,MIA,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,DFW,PHX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,JFK,LAX,32B,10,2015-01-06,2015-03-02,55
oneworld,AA,JFK,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,JFK,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,JFK,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,JFK,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,JFK,LAX,32B,10,2015-01-11,2015-03-01,49
oneworld,AA,JFK,LAX,32B,10,2015-01-16,2015-03-03,46
oneworld,AA,JFK,LAX,32B,10,2015-01-16,2015-03-04,47
oneworld,AA,JFK,LAX,32B,10,2015-01-16,2015-03-04,47
oneworld,AA,JFK,LAX,32B,10,2015-01-22,2015-03-04,41
oneworld,AA,JFK,LHR,77W,8,2014-12-01,2015-03-07,96
oneworld,AA,JFK,LHR,77W,8,2015-01-06,2015-03-04,57
oneworld,AA,JFK,SFO,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,JFK,SFO,32B,10,2015-02-01,2015-03-04,31
oneworld,AA,LAS,LAX,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,LAS,LAX,32B,10,2015-01-16,2015-03-04,47
oneworld,AA,LAS,LAX,32B,10,2015-01-22,2015-03-03,40
oneworld,AA,LAS,MIA,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,LAX,DFW,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,LAX,JFK,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,LAX,JFK,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,LAX,JFK,32B,10,2015-01-18,2015-03-03,44
oneworld,AA,LAX,JFK,32B,10,2015-01-18,2015-03-04,45
oneworld,AA,LAX,JFK,32B,10,2015-02-01,2015-03-04,31
oneworld,AA,LAX,LAS,32B,10,2015-01-16,2015-03-04,47
oneworld,AA,LAX,LAS,32B,10,2015-01-21,2015-03-04,42
oneworld,AA,LAX,LAS,32B,10,2015-01-22,2015-03-03,40
oneworld,AA,LAX,LAS,32B,10,2015-01-22,2015-03-03,40
oneworld,AA,LAX,LHR,77W,8,2015-01-06,2015-03-04,57
oneworld,AA,LHR,JFK,77W,8,2014-12-01,2015-03-07,96
oneworld,AA,LHR,JFK,77W,8,2015-01-06,2015-03-04,57
oneworld,AA,LHR,LAX,77W,8,2015-01-06,2015-03-04,57
oneworld,AA,LHR,MIA,77W,8,2015-01-06,2015-03-04,57
oneworld,AA,MIA,DFW,32B,10,2015-01-06,2015-03-04,57
oneworld,AA,MIA,LAX,32B,10,2015-01-06,2015-03-03,56
oneworld,AA,MIA,LHR,77W,8,2015-01-06,2015-03-04,57
oneworld,AA,SFO,JFK,32B,10,2015-01-10,2015-03-01,50
oneworld,AA,SFO,JFK,32B,10,2015-02-01,2015-03-04,31
oneworld,BA,ABV,LHR,777,14,2014-12-01,2015-03-28,117
oneworld,BA,ACC,LHR,744,14,2014-12-01,2015-03-27,116
oneworld,BA,ANU,LGW,777,14,2014-12-01,2015-03-23,112
oneworld,BA,ANU,LGW,777,14,2014-12-03,2015-03-25,112
oneworld,BA,ANU,LGW,777,14,2014-12-05,2015-03-27,112
oneworld,BA,ANU,LGW,777,14,2014-12-28,2015-03-26,88
oneworld,BA,ANU,SKB,777,14,2014-12-03,2015-03-28,115
oneworld,BA,ANU,TAB,777,14,2014-12-01,2015-03-27,116
oneworld,BA,ATL,LHR,777,14,2014-12-06,2015-03-07,91
oneworld,BA,ATL,LHR,777,14,2015-01-01,2015-03-05,63
oneworld,BA,AUH,LHR,777,14,2014-12-01,2015-03-28,117
oneworld,BA,AUH,MCT,777,14,2014-12-01,2015-03-23,112
oneworld,BA,AUH,MCT,777,14,2014-12-02,2015-03-27,115
oneworld,BA,AUH,MCT,777,14,2014-12-06,2015-03-28,112
oneworld,BA,BAH,DOH,777,14,2014-12-01,2015-03-28,117
oneworld,BA,BAH,DOH,777,14,2014-12-07,2015-03-22,105
oneworld,BA,BAH,LHR,777,14,2014-12-01,2015-03-28,117
oneworld,BA,BDA,LGW,777,14,2014-12-26,2015-03-06,70
oneworld,BA,BGI,LGW,777,14,2014-12-05,2015-03-27,112
oneworld,BA,BGI,LGW,777,14,2014-12-07,2015-03-22,105
oneworld,BA,BGI,LGW,777,14,2015-01-01,2015-03-26,84
oneworld,BA,BGI,LGW,777,14,2015-02-21,2015-03-27,34
oneworld,BA,BKK,LHR,777,14,2014-12-01,2015-03-28,117
oneworld,BA,BLR,LHR,777,14,2014-12-01,2015-03-23,112
oneworld,BA,BLR,LHR,777,14,2014-12-02,2015-03-28,116
oneworld,BA,BOM,LHR,777,14,2014-12-01,2015-03-16,105
oneworld,BA,BOM,LHR,777,14,2014-12-01,2015-03-24,113
oneworld,BA,BOM,LHR,777,14,2014-12-03,2015-03-28,115
oneworld,BA,BOS,LHR,744,14,2014-12-12,2015-03-06,84
oneworld,BA,BOS,LHR,777,14,2014-12-06,2015-03-07,91
oneworld,BA,BOS,LHR,777,14,2014-12-11,2015-03-05,84
oneworld,BA,CMB,MLE,777,14,2015-01-03,2015-03-28,84
oneworld,BA,CPT,LHR,744,14,2014-12-01,2015-03-27,116
oneworld,BA,CPT,LHR,744,14,2014-12-01,2015-03-27,116
oneworld,BA,CUN,LGW,777,14,2014-12-01,2015-03-25,114
oneworld,BA,CUN,LGW,777,14,2014-12-06,2015-03-21,105
oneworld,BA,DEL,LHR,744,14,2014-12-01,2015-03-28,117
oneworld,BA,DEL,LHR,744,14,2015-02-01,2015-03-28,55
oneworld,BA,DFW,LHR,744,14,2014-12-26,2015-03-07,71
oneworld,BA,DME,LHR,744,14,2014-12-28,2015-03-27,89
oneworld,BA,DME,LHR,777,14,2014-12-02,2015-03-28,116
oneworld,BA,DOH,BAH,777,14,2014-12-01,2015-03-28,117
oneworld,BA,DXB,LHR,744,14,2014-12-09,2015-03-28,109
oneworld,BA,DXB,LHR,777,14,2014-12-02,2015-03-28,116
oneworld,BA,DXB,LHR,777,14,2015-02-08,2015-03-28,48
oneworld,BA,EZE,LHR,777,14,2014-12-01,2015-03-27,116
oneworld,BA,GIG,LHR,777,14,2015-02-22,2015-03-27,33
oneworld,BA,GND,UVF,777,14,2014-12-03,2015-03-28,115
oneworld,BA,HKG,LHR,388,14,2014-12-27,2015-03-27,90
oneworld,BA,HND,LHR,777,14,2015-02-04,2015-03-28,52
oneworld,BA,IAD,LHR,388,14,2014-12-27,2015-03-07,70
oneworld,BA,IAD,LHR,388,14,2015-01-01,2015-03-05,63
oneworld,BA,ICN,LHR,777,14,2015-02-22,2015-03-28,34
oneworld,BA,JED,LHR,777,14,2015-02-04,2015-03-28,52
oneworld,BA,JFK,LHR,744,14,2014-12-05,2015-03-06,91
oneworld,BA,JFK,LHR,744,14,2015-01-08,2015-03-02,53
oneworld,BA,JFK,LHR,744,14,2015-01-12,2015-03-06,53
oneworld,BA,JFK,LHR,744,14,2015-01-16,2015-03-06,49
oneworld,BA,JFK,LHR,777,14,2014-12-01,2015-03-02,91
oneworld,BA,JNB,LHR,388,14,2014-12-01,2015-03-27,116
oneworld,BA,JNB,LHR,744,14,2014-12-26,2015-03-27,91
oneworld,BA,KIN,LGW,777,14,2014-12-01,2015-03-25,114
oneworld,BA,KIN,LGW,777,14,2015-01-16,2015-03-27,70
oneworld,BA,KWI,LHR,744,14,2014-12-10,2015-03-28,108
